ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
203,CHANDRA.M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1726,84.67,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Srivilliputhur,Virudhunagar,South,SC
203,NOTA,NOTA,873,84.67,NOTA,Srivilliputhur,Virudhunagar,South,SC
203,DEVIALAKSHMI SARANYA.K,IND,509,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,MUTHURAJ.U,IND,443,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,ALAGURAJA T,IND,365,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,MURUGESAN.S,IND,341,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,PANDIYAMMAL.M,IND,340,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,SURYAPRAKASH.R,IND,235,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,SUDANDIRADOSS.M,IND,151,84.67,IND,Srivilliputhur,Virudhunagar,South,SC
203,VARATHARAJAN.A,Naam Indiar Party,128,84.67,Naam Indiar Party,Srivilliputhur,Virudhunagar,South,SC
204,KADARKARAIRAJ. A,DMK,62060,86.96,DMK,Sattur,Virudhunagar,South,GEN
204,NAINAR NAGENTHRAN,BJP,56071,86.96,BJP,Sattur,Virudhunagar,South,GEN
204,AJITH. M,TVK,53498,86.96,TVK,Sattur,Virudhunagar,South,GEN
204,ESAKKIRAJA. K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,11602,86.96,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Sattur,Virudhunagar,South,GEN
204,ANANDHARAJA. D.,NTK,9235,86.96,NTK,Sattur,Virudhunagar,South,GEN
204,VELMURUGAN. S,Puthiya Tamilagam,2343,86.96,Puthiya Tamilagam,Sattur,Virudhunagar,South,GEN
204,NOTA,NOTA,476,86.96,NOTA,Sattur,Virudhunagar,South,GEN
204,MAYAKKANNAN. V,IND,462,86.96,IND,Sattur,Virudhunagar,South,GEN
204,MANIVASAGAM.S,IND,456,86.96,IND,Sattur,Virudhunagar,South,GEN
204,KAMALA VEL SELVAN. P,Bahujan Samaj Party,404,86.96,BSP,Sattur,Virudhunagar,South,GEN
204,RAMESH KUMAR. B,IND,340,86.96,IND,Sattur,Virudhunagar,South,GEN
204,THANGA MARIAPPAN. J,IND,239,86.96,IND,Sattur,Virudhunagar,South,GEN
204,MAHENDRAN. M,IND,231,86.96,IND,Sattur,Virudhunagar,South,GEN
204,MAHESHKUMAR. M,IND,193,86.96,IND,Sattur,Virudhunagar,South,GEN
204,SARAVANAN. P,IND,190,86.96,IND,Sattur,Virudhunagar,South,GEN
204,VIJENDRAN. G,IND,190,86.96,IND,Sattur,Virudhunagar,South,GEN
204,THANGA DURAI. P,Puthiya Makkal Tamil Desam Katchi,130,86.96,Puthiya Makkal Tamil Desam Katchi,Sattur,Virudhunagar,South,GEN
204,MUTHARASAN. M,IND,126,86.96,IND,Sattur,Virudhunagar,South,GEN
204,VENKATESAN. M,IND,123,86.96,IND,Sattur,Virudhunagar,South,GEN
204,MUTHUKANNU. C,Tamilaga Makkal Nala Katchi,105,86.96,Tamilaga Makkal Nala Katchi,Sattur,Virudhunagar,South,GEN
204,NARMADA NANDHAKUMAR,IND,88,86.96,IND,Sattur,Virudhunagar,South,GEN
204,AJITHKUMAR. S,IND,86,86.96,IND,Sattur,Virudhunagar,South,GEN
204,KALIRAJ. M,IND,86,86.96,IND,Sattur,Virudhunagar,South,GEN
205,KEERTHANA S,TVK,68709,82.33,TVK,Sivakasi,Virudhunagar,South,GEN
205,ASHOKAN G,INC,57039,82.33,INC,Sivakasi,Virudhunagar,South,GEN
205,RAJENTHRABHALAJI K T,AIADMK,51078,82.33,AIADMK,Sivakasi,Virudhunagar,South,GEN
205,ESTHER MARY DIANA A,NTK,10191,82.33,NTK,Sivakasi,Virudhunagar,South,GEN
205,KANIPANDI M,Puthiya Tamilagam,2513,82.33,Puthiya Tamilagam,Sivakasi,Virudhunagar,South,GEN
205,GANESAN M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1729,82.33,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Sivakasi,Virudhunagar,South,GEN
205,NOTA,NOTA,948,82.33,NOTA,Sivakasi,Virudhunagar,South,GEN
205,SURESH K,Bahujan Samaj Party,229,82.33,BSP,Sivakasi,Virudhunagar,South,GEN
205,RAMESH P,IND,213,82.33,IND,Sivakasi,Virudhunagar,South,GEN
205,NAGALAKSHMI V,IND,205,82.33,IND,Sivakasi,Virudhunagar,South,GEN
205,VENKATESH V,IND,199,82.33,IND,Sivakasi,Virudhunagar,South,GEN
205,CHINNADURAI ALIAS DIMITRO S,Communist Party of India (Marxist-Leninist) (Liberation),162,82.33,Communist Party of India (Marxist-Leninist) (Liberation),Sivakasi,Virudhunagar,South,GEN
205,MURUGAN M,IND,120,82.33,IND,Sivakasi,Virudhunagar,South,GEN
205,GANESAN S,IND,102,82.33,IND,Sivakasi,Virudhunagar,South,GEN
205,GANESAN V,IND,80,82.33,IND,Sivakasi,Virudhunagar,South,GEN
206,SELVAM P,TVK,63653,82.49,TVK,Virudhunagar,Virudhunagar,South,GEN
206,VIJAYAPRABHAKAR,DMDK,54262,82.49,DMDK,Virudhunagar,Virudhunagar,South,GEN
206,GANESAN V.G.,AIADMK,34212,82.49,AIADMK,Virudhunagar,Virudhunagar,South,GEN
206,LAKSHMANAN,NTK,10120,82.49,NTK,Virudhunagar,Virudhunagar,South,GEN
206,BALASUBRAMANIAM M,Puthiya Tamilagam,2217,82.49,Puthiya Tamilagam,Virudhunagar,Virudhunagar,South,GEN
206,NOTA,NOTA,954,82.49,NOTA,Virudhunagar,Virudhunagar,South,GEN
206,AJAY I,IND,532,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,MUTHUVEL S,IND,509,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,SUBBURAJ K,IND,343,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,GUNASUNDARAM R,IND,204,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,GURUSAMY S,IND,182,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,RATHINARAJA S,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,148,82.49,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Virudhunagar,Virudhunagar,South,GEN
206,SANTHOSH KUMAR R,IND,137,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,AMIRTHA PANDI M.V,IND,122,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,RANJITH S,IND,119,82.49,IND,Virudhunagar,Virudhunagar,South,GEN
206,VIKRAMAN N,Desa Makkal Munnetrak Kazhagam,118,82.49,Desa Makkal Munnetrak Kazhagam,Virudhunagar,Virudhunagar,South,GEN
207,RAMACHANDRAN. K.K.S.S.R,DMK,65104,84.22,DMK,Aruppukottai,Virudhunagar,South,GEN
207,KARTHIK KUMAR. K,TVK,60161,84.22,TVK,Aruppukottai,Virudhunagar,South,GEN
207,SETHUPATHY. S,AIADMK,37190,84.22,AIADMK,Aruppukottai,Virudhunagar,South,GEN
207,MANIMARAN. G,NTK,8499,84.22,NTK,Aruppukottai,Virudhunagar,South,GEN
207,RAGUPATHI. K,Puthiya Tamilagam,2179,84.22,Puthiya Tamilagam,Aruppukottai,Virudhunagar,South,GEN
207,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1147,84.22,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Aruppukottai,Virudhunagar,South,GEN
207,NOTA,NOTA,692,84.22,NOTA,Aruppukottai,Virudhunagar,South,GEN
207,ARUMUGAM. V,IND,641,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,SURESHKUMAR. K,IND,573,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,SUNDARAMOORTHI. S,IND,424,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,SENTHILKUMAR. S,IND,265,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,194,84.22,Puthiya Makkal Tamil Desam Katchi,Aruppukottai,Virudhunagar,South,GEN
207,RAMAKRISHNAN. S,IND,162,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,SANJAY GANDHI.  V,Desa Makkal Munnetrak Kazhagam,160,84.22,Desa Makkal Munnetrak Kazhagam,Aruppukottai,Virudhunagar,South,GEN
207,ADVOCATE SADHURAGIRI. M,IND,160,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,ELANGO. G,Ezhuchi Tamilargal Munnetra Kazhagam,139,84.22,Ezhuchi Tamilargal Munnetra Kazhagam,Aruppukottai,Virudhunagar,South,GEN
207,SUNDARAMAHALINGAM. A,IND,120,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,ANANDHAN. A,IND,115,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,MUNIYANDI. M,IND,80,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,CHINNASAMY. G,IND,76,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,PALANIKUMAR. M,IND,68,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,RAMAMOORTHY. G,IND,58,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,VEERARAJ. R,IND,56,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,KARTHIK. M,IND,53,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,VENKATESAN. P.S,IND,49,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
207,MARIVEL. K,IND,48,84.22,IND,Aruppukottai,Virudhunagar,South,GEN
208,THANGAM THENARASU,DMK,75085,89.68,DMK,Tiruchuli,Virudhunagar,South,GEN
208,SAMAYAN.S,TVK,61600,89.68,TVK,Tiruchuli,Virudhunagar,South,GEN
208,RAJAVARMAN.M.S.R,AIADMK,25581,89.68,AIADMK,Tiruchuli,Virudhunagar,South,GEN
208,AVARANGADU KARTHIK RAJA,NTK,12763,89.68,NTK,Tiruchuli,Virudhunagar,South,GEN
208,GUNASEKARAN.G,Puthiya Tamilagam,1248,89.68,Puthiya Tamilagam,Tiruchuli,Virudhunagar,South,GEN
208,MURUGESAPANDIAN.T,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1107,89.68,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Tiruchuli,Virudhunagar,South,GEN
208,MALAI ALAGU.M,IND,631,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,ADVOCATE THANGAPANDIAN,IND,525,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,NOTA,NOTA,425,89.68,NOTA,Tiruchuli,Virudhunagar,South,GEN
208,MARIMUTHU.M,IND,392,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,KANNAN.G,Ezhuchi Tamilargal Munnetra Kazhagam,281,89.68,Ezhuchi Tamilargal Munnetra Kazhagam,Tiruchuli,Virudhunagar,South,GEN
208,SETHURAMALINGAM.S,IND,245,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,PALANIYANDI.M,IND,195,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,NALLAMARUTHU.K,IND,164,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,RAJANGAM.C,IND,162,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,KALIMUTHU.S,IND,124,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,RAJKUMAR.D,Tamizhaga Vaazhvurimai Katchi,119,89.68,Tamizhaga Vaazhvurimai Katchi,Tiruchuli,Virudhunagar,South,GEN
208,GURUSAMY.T,IND,114,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,VELLAISAMY.P,Ahimsa Socialist Party,108,89.68,Ahimsa Socialist Party,Tiruchuli,Virudhunagar,South,GEN
208,JEYACHITRA,IND,88,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,CHENNA KESAVAN.P,IND,85,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,MUNIYASAMY.R,IND,77,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,MARNADU.M,IND,66,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
208,ARAVINTHASAMY.J,IND,65,89.68,IND,Tiruchuli,Virudhunagar,South,GEN
209,ADVOCATE. KATHIRAVAN. K.K,DMK,59161,81.98,DMK,Paramakudi,Ramanathapuram,South,SC
209,GOPIRAJAN. G,TVK,55613,81.98,TVK,Paramakudi,Ramanathapuram,South,SC
209,DR. MUTHIAH. S,AIADMK,54099,81.98,AIADMK,Paramakudi,Ramanathapuram,South,SC
209,EZHIL ELAVARASI. R,NTK,15363,81.98,NTK,Paramakudi,Ramanathapuram,South,SC
209,AMIRTHA. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2239,81.98,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Paramakudi,Ramanathapuram,South,SC
209,RATHINA PRAKASH. K,Puthiya Tamilagam,1004,81.98,Puthiya Tamilagam,Paramakudi,Ramanathapuram,South,SC
209,NOTA,NOTA,710,81.98,NOTA,Paramakudi,Ramanathapuram,South,SC
209,KATHIRAVAN. R,IND,379,81.98,IND,Paramakudi,Ramanathapuram,South,SC
209,RAJU. A,IND,324,81.98,IND,Paramakudi,Ramanathapuram,South,SC
209,RAJA. M,IND,268,81.98,IND,Paramakudi,Ramanathapuram,South,SC
209,KARTHIK VANI. B,IND,230,81.98,IND,Paramakudi,Ramanathapuram,South,SC
209,MUTHTHIAH. M,IND,225,81.98,IND,Paramakudi,Ramanathapuram,South,SC
209,RADHA KRISHNAN. G,IND,138,81.98,IND,Paramakudi,Ramanathapuram,South,SC
210,RAJEEV,TVK,69551,80.33,TVK,Tiruvadanai,Ramanathapuram,South,GEN
210,RM. KARUMANICKAM,INC,67038,80.33,INC,Tiruvadanai,Ramanathapuram,South,GEN
210,M.KEERTHIKA,AIADMK,63879,80.33,AIADMK,Tiruvadanai,Ramanathapuram,South,GEN
210,N PREMNATH,NTK,13389,80.33,NTK,Tiruvadanai,Ramanathapuram,South,GEN
210,S SURESH KASINI VENTHAN,All India Forward Bloc,1482,80.33,All India Forward Bloc,Tiruvadanai,Ramanathapuram,South,GEN
210,ALAGARSAMY PANDIAN,IND,675,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,S.BALUSAMY,Puthiya Tamilagam,619,80.33,Puthiya Tamilagam,Tiruvadanai,Ramanathapuram,South,GEN
210,A DINESH KUMAR,IND,491,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,A SEGU ALI UDUMAN,IND,481,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,R THILAGESWARAN,IND,457,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,NOTA,NOTA,354,80.33,NOTA,Tiruvadanai,Ramanathapuram,South,GEN
210,B SIKKANDAR,IND,330,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,A MUTHUSAMY,Bahujan Samaj Party,258,80.33,BSP,Tiruvadanai,Ramanathapuram,South,GEN
210,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,215,80.33,Tamizhaga Vaazhvurimai Katchi,Tiruvadanai,Ramanathapuram,South,GEN
210,MS ABDUL BAKKI,IND,209,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,R ILAIYARAJA,Indhu Dravida Makkal Katchi,180,80.33,Indhu Dravida Makkal Katchi,Tiruvadanai,Ramanathapuram,South,GEN
210,SAKTHIK KUMAR,IND,150,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,N ANBU BAGURUDEEN,IND,125,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,ALLA PICHAI,IND,112,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,DEVASITHAM,IND,112,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,M.VIJAY,IND,109,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
210,A MANI,IND,62,80.33,IND,Tiruvadanai,Ramanathapuram,South,GEN
211,KATHARBATCHA MUTHURAMALINGAM,DMK,89137,81.92,DMK,Ramanathapuram,Ramanathapuram,South,GEN
211,SHAHUL HAMEED,TVK,76678,81.92,TVK,Ramanathapuram,Ramanathapuram,South,GEN
211,GBS K.NAGENDRAN,BJP,57730,81.92,BJP,Ramanathapuram,Ramanathapuram,South,GEN
211,S.M. MUTHU KESAVAN,NTK,10766,81.92,NTK,Ramanathapuram,Ramanathapuram,South,GEN
211,NOTA,NOTA,953,81.92,NOTA,Ramanathapuram,Ramanathapuram,South,GEN
211,DR.J. ABUBAKKAR SITHICK,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,359,81.92,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Ramanathapuram,Ramanathapuram,South,GEN
211,K. MALESWARAN,IND,356,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
211,A. CHINNA RAJA,IND,350,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
211,KAN ILANGO,IND,347,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
211,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,229,81.92,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Ramanathapuram,Ramanathapuram,South,GEN
211,PULLANI,IND,223,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
211,KARTHIGAI PANDI,IND,160,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
211,S. MURUGABOOPATHY,Communist Party of India (Marxist-Leninist) (Liberation),146,81.92,Communist Party of India (Marxist-Leninist) (Liberation),Ramanathapuram,Ramanathapuram,South,GEN
211,BALAKRISHNAN,IND,142,81.92,IND,Ramanathapuram,Ramanathapuram,South,GEN
212,R.S.RAJAKANNAPPAN,DMK,68003,82.69,DMK,Mudukulathur,Ramanathapuram,South,GEN
212,MALARVIZHI. B,TVK,51405,82.69,TVK,Mudukulathur,Ramanathapuram,South,GEN
212,S.PANDI,AIADMK,47501,82.69,AIADMK,Mudukulathur,Ramanathapuram,South,GEN
212,DR.R.RAMKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,40422,82.69,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Mudukulathur,Ramanathapuram,South,GEN
212,CHANDRA PRABHA JEYAPAL,NTK,15112,82.69,NTK,Mudukulathur,Ramanathapuram,South,GEN
212,SATHIYAM C.SARAVANAN,IND,2042,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,M. IRULANDI,Naadaalum Makkal Katchi,1250,82.69,Naadaalum Makkal Katchi,Mudukulathur,Ramanathapuram,South,GEN
212,K.SENTHIL MALLAR,Tamizhaga Vaazhvurimai Katchi,1149,82.69,Tamizhaga Vaazhvurimai Katchi,Mudukulathur,Ramanathapuram,South,GEN
212,C.MALAISELVAM,Puthiya Tamilagam,993,82.69,Puthiya Tamilagam,Mudukulathur,Ramanathapuram,South,GEN
212,R.MOOVENDRAN,IND,486,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,RAVI GOVINTHAN,IND,445,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,V.PANDI,IND,440,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,NOTA,NOTA,429,82.69,NOTA,Mudukulathur,Ramanathapuram,South,GEN
212,G. SELVARAJ,Puthiya Makkal Tamil Desam Katchi,339,82.69,Puthiya Makkal Tamil Desam Katchi,Mudukulathur,Ramanathapuram,South,GEN
212,M.BOOMINATHAN (A) M.K.VAIYAVAN,IND,335,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,K.MURUGAN,IND,208,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,K.GANGAI AMARAN,IND,196,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,C.KENGUSAMY,IND,166,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,M.KARUPPA SAMY,IND,164,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
212,A. SARAVANAKUMAR,Naam Indiar Party,148,82.69,Naam Indiar Party,Mudukulathur,Ramanathapuram,South,GEN
212,K.RAJAKUMAR,IND,140,82.69,IND,Mudukulathur,Ramanathapuram,South,GEN
213,MARKANDAYAN G V,DMK,58395,88.78,DMK,Vilathikulam,Thoothukudi,South,GEN
213,P. KASIRAM,TVK,50167,88.78,TVK,Vilathikulam,Thoothukudi,South,GEN
213,R. SATHYA,AIADMK,48879,88.78,AIADMK,Vilathikulam,Thoothukudi,South,GEN
213,BALAJI RAMACHANDRAN,NTK,11780,88.78,NTK,Vilathikulam,Thoothukudi,South,GEN
213,P.MADASAMY,Puthiya Tamilagam,2057,88.78,Puthiya Tamilagam,Vilathikulam,Thoothukudi,South,GEN
213,C. PONPANDI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1380,88.78,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Vilathikulam,Thoothukudi,South,GEN
213,NOTA,NOTA,642,88.78,NOTA,Vilathikulam,Thoothukudi,South,GEN
213,P. RAJASEKARAN,IND,441,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,G. MUNIYASAMY,IND,175,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,M. PONNUSAMY,IND,172,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,R. PERUMAL,Naam Indiar Party,166,88.78,Naam Indiar Party,Vilathikulam,Thoothukudi,South,GEN
213,K. AJAY KUMAR,IND,166,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,P. JEYAKUMAR,IND,148,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,V. GANESAN,IND,88,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,A. PRABAHAR,IND,87,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
213,A. PATTURAJ,IND,71,88.78,IND,Vilathikulam,Thoothukudi,South,GEN
214,SRINATH,TVK,100536,76.92,TVK,Thoothukkudi,Thoothukudi,South,GEN
214,P. GEETHA JEEVAN,DMK,62805,76.92,DMK,Thoothukkudi,Thoothukudi,South,GEN
214,CHELLAPANDIAN S.T.,AIADMK,26213,76.92,AIADMK,Thoothukkudi,Thoothukudi,South,GEN
214,JACOB DEVADOSS ABISHEAK R.,NTK,11752,76.92,NTK,Thoothukkudi,Thoothukudi,South,GEN
214,NOTA,NOTA,853,76.92,NOTA,Thoothukkudi,Thoothukudi,South,GEN
214,YESADURAI S.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,689,76.92,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Thoothukkudi,Thoothukudi,South,GEN
214,SAMUEL J.,IND,342,76.92,IND,Thoothukkudi,Thoothukudi,South,GEN
214,DHINAKARAN S.T.R.M.,IND,262,76.92,IND,Thoothukkudi,Thoothukudi,South,GEN
214,PONKUMARAN P.P.M.T,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,261,76.92,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Thoothukkudi,Thoothukudi,South,GEN
214,SRIKANTH M.V.,Naam Indiar Party,243,76.92,Naam Indiar Party,Thoothukkudi,Thoothukudi,South,GEN
214,KIDAR SAMSDEEN N.A.,Tamizhaga Vaazhvurimai Katchi,172,76.92,Tamizhaga Vaazhvurimai Katchi,Thoothukkudi,Thoothukudi,South,GEN
214,SAHAYAM T.,Communist Party of India (Marxist-Leninist) (Liberation),143,76.92,Communist Party of India (Marxist-Leninist) (Liberation),Thoothukkudi,Thoothukudi,South,GEN
214,PRASANNA KUMAR M.,Makkal Nalvaazhvuk Katchi,137,76.92,Makkal Nalvaazhvuk Katchi,Thoothukkudi,Thoothukudi,South,GEN
214,BABU P.,IND,115,76.92,IND,Thoothukkudi,Thoothukudi,South,GEN
214,MUNEESWARA MOORTHY S.,IND,104,76.92,IND,Thoothukkudi,Thoothukudi,South,GEN
214,MARUTHU PANDIAN P.,IND,85,76.92,IND,Thoothukkudi,Thoothukudi,South,GEN
215,ANITHA R. RADHAKRISHNAN,DMK,72723,82.05,DMK,Tiruchendur,Thoothukudi,South,GEN
215,J. MURUGAN,TVK,66851,82.05,TVK,Tiruchendur,Thoothukudi,South,GEN
215,K R M RADHAKRISHNAN,BJP,34159,82.05,BJP,Tiruchendur,Thoothukudi,South,GEN
215,OPHILIYA,NTK,9794,82.05,NTK,Tiruchendur,Thoothukudi,South,GEN
215,NOTA,NOTA,722,82.05,NOTA,Tiruchendur,Thoothukudi,South,GEN
215,GOPALAKRISHNAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,442,82.05,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Tiruchendur,Thoothukudi,South,GEN
215,MAHARAJAN. M,Puthiya Makkal Tamil Desam Katchi,321,82.05,Puthiya Makkal Tamil Desam Katchi,Tiruchendur,Thoothukudi,South,GEN
215,RASIK MUSSAMMIL. K,Tamizhaga Vaazhvurimai Katchi,237,82.05,Tamizhaga Vaazhvurimai Katchi,Tiruchendur,Thoothukudi,South,GEN
215,VENKATESH PERUMAL. S,IND,225,82.05,IND,Tiruchendur,Thoothukudi,South,GEN
215,MEERA SAHIB,IND,175,82.05,IND,Tiruchendur,Thoothukudi,South,GEN
215,SHAIK ABDUL KADER. P.S.J,IND,149,82.05,IND,Tiruchendur,Thoothukudi,South,GEN
215,PACKIA SAM. T,Naam Indiar Party,97,82.05,Naam Indiar Party,Tiruchendur,Thoothukudi,South,GEN
215,VEERAPPA. T,IND,96,82.05,IND,Tiruchendur,Thoothukudi,South,GEN
215,RAJALINGAM. M,IND,59,82.05,IND,Tiruchendur,Thoothukudi,South,GEN
216,SARAVANAN. G,TVK,58814,82.85,TVK,Srivaikuntam,Thoothukudi,South,GEN
216,SHANMUGANATHAN. S. P,AIADMK,57628,82.85,AIADMK,Srivaikuntam,Thoothukudi,South,GEN
216,OORVASI AMIRTHARAJ. S,INC,41277,82.85,INC,Srivaikuntam,Thoothukudi,South,GEN
216,SHUNMUGASUNDARAM. S,NTK,13153,82.85,NTK,Srivaikuntam,Thoothukudi,South,GEN
216,MUTHURAMALINGAM. S,All India Forward Bloc,2347,82.85,All India Forward Bloc,Srivaikuntam,Thoothukudi,South,GEN
216,RAJASUTHAN. N,Puthiya Tamilagam,1015,82.85,Puthiya Tamilagam,Srivaikuntam,Thoothukudi,South,GEN
216,NOTA,NOTA,579,82.85,NOTA,Srivaikuntam,Thoothukudi,South,GEN
216,SUDALAIMANI. A,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,296,82.85,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Srivaikuntam,Thoothukudi,South,GEN
216,BISHOP DR GODFREY NOBLE,IND,248,82.85,IND,Srivaikuntam,Thoothukudi,South,GEN
216,SUBRAMANIAN. M,Puthiya Makkal Tamil Desam Katchi,208,82.85,Puthiya Makkal Tamil Desam Katchi,Srivaikuntam,Thoothukudi,South,GEN
216,VASANTH FERNANDO. T,IND,187,82.85,IND,Srivaikuntam,Thoothukudi,South,GEN
216,MURUGAN. S,IND,178,82.85,IND,Srivaikuntam,Thoothukudi,South,GEN
216,ARUNACHALAM. C,IND,139,82.85,IND,Srivaikuntam,Thoothukudi,South,GEN
216,VIYANARASU. A,Tamizhaga Vaazhvurimai Katchi,135,82.85,Tamizhaga Vaazhvurimai Katchi,Srivaikuntam,Thoothukudi,South,GEN
216,MUNDASAMY.  K,Vishwa Tamil Kazhagam,130,82.85,Vishwa Tamil Kazhagam,Srivaikuntam,Thoothukudi,South,GEN
