ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
139,V.Sethumadhavan,IND,594,76.15,IND,Srirangam,Tiruchirappalli,Delta,GEN
139,P.Ravichandran,IND,423,76.15,IND,Srirangam,Tiruchirappalli,Delta,GEN
139,S.Suresh,IND,388,76.15,IND,Srirangam,Tiruchirappalli,Delta,GEN
139,Daniel Jude Martin,Makkal Munnetra Peravai,210,76.15,Makkal Munnetra Peravai,Srirangam,Tiruchirappalli,Delta,GEN
139,R.Uma,IND,163,76.15,IND,Srirangam,Tiruchirappalli,Delta,GEN
139,M.Amsavalli,IND,97,76.15,IND,Srirangam,Tiruchirappalli,Delta,GEN
139,P.Balasubramanian,Samaniya Makkal Nala Katchi,89,76.15,Samaniya Makkal Nala Katchi,Srirangam,Tiruchirappalli,Delta,GEN
140,"Nehru, K.N.",DMK,118133,67.01,DMK,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Padmanathan, V.",AIADMK,33024,67.01,AIADMK,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Vinodh, V.",NTK,15725,67.01,NTK,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Abubacker Siddiq,  M.",MNM,10546,67.01,MNM,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Abdullah Hassan Faizy, R.",SDPI,2545,67.01,SDPI,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,None Of The Above,NOTA,2117,67.01,NOTA,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Sudha, R.",IND,222,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Vasudevan, A.",IND,211,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Kalpana, T.",IND,196,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Shajahan, R.",IND,181,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Dheepan, M.",IND,66,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Selvaraj, D.",IND,48,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Sahabudheen, A.J.",IND,43,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
140,"Sundar Rajulu, G.",IND,42,67.01,IND,Tiruchirapalli (West),Tiruchirappalli,Delta,GEN
141,"INIGO IRUDAYARAJ,S.",DMK,94302,66.87,DMK,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"VELLAMANDI NATARAJAN,N.",AIADMK,40505,66.87,AIADMK,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"PRABU,R.",NTK,14312,66.87,NTK,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"VEERASAKTHI,D.",MNM,11396,66.87,MNM,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,MANOHARAN.R.,AMMK,9089,66.87,AMMK,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,None Of The Above,NOTA,1535,66.87,NOTA,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"RAJA,S.",IND,382,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"BALAMURUGAN,A.",IND,211,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"JAHIR HUSSAIN,M.",IND,208,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"SHEIK ABDULLAH,R.",IND,199,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"MANOHARAN,M.",IND,157,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,VIJAIA MOHANAAJI,Vidial Valarchi Perani,105,66.87,Vidial Valarchi Perani,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"ARAVINDAN,P.",IND,85,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"CHARLES SAGAYARAJ,P.",IND,73,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"DEVAKUMAR,T.",IND,73,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"AROCKIA SATHEESH,A.",IND,70,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"IRUDAYARAJ,S.",IND,58,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"GASPAR REGAN,S.",IND,50,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
141,"MARUTHAMUTHU,N.",IND,46,66.87,IND,Tiruchirapalli (East),Tiruchirappalli,Delta,GEN
142,ANBIL MAHESH POYYAMOZHI,DMK,105424,66.59,DMK,Thiruverambur,Tiruchirappalli,Delta,GEN
142,P KUMAR,AIADMK,55727,66.59,AIADMK,Thiruverambur,Tiruchirappalli,Delta,GEN
142,V CHOLASOORAN,NTK,15719,66.59,NTK,Thiruverambur,Tiruchirappalli,Delta,GEN
142,MURUGANANDAM M,MNM,14678,66.59,MNM,Thiruverambur,Tiruchirappalli,Delta,GEN
142,S.  SENTHILKUMAR,DMDK,2293,66.59,DMDK,Thiruverambur,Tiruchirappalli,Delta,GEN
142,None Of The Above,NOTA,1418,66.59,NOTA,Thiruverambur,Tiruchirappalli,Delta,GEN
142,S.SAKTHIVEL,New Generation People’s Party,416,66.59,New Generation People’s Party,Thiruverambur,Tiruchirappalli,Delta,GEN
142,K.M. KARTHIK,Tamil Nadu Ilangyar Katchi,413,66.59,Tamil Nadu Ilangyar Katchi,Thiruverambur,Tiruchirappalli,Delta,GEN
142,MALATHI RAVICHANDRAN,BSP,226,66.59,BSP,Thiruverambur,Tiruchirappalli,Delta,GEN
142,JESTIN RAJA,IND,224,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
142,K. PALANISAMY,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,123,66.59,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Thiruverambur,Tiruchirappalli,Delta,GEN
142,N. RAJU,IND,88,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
142,R. PRIYA,IND,72,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
142,S CHARLES,IND,71,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
142,A. RAJA MOHAMED,IND,67,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
142,N. MUNIYANDI,IND,54,66.59,IND,Thiruverambur,Tiruchirappalli,Delta,GEN
143,A.SOUNDARAPANDIAN,DMK,84914,79.23,DMK,Lalgudi,Tiruchirappalli,Delta,GEN
143,D.R.DHARMARAJ,AIADMK,67965,79.23,AIADMK,Lalgudi,Tiruchirappalli,Delta,GEN
143,I.MALAR TAMIL PRABHA,NTK,16248,79.23,NTK,Lalgudi,Tiruchirappalli,Delta,GEN
143,M.VIJAYAMURTHY,AMMK,2941,79.23,AMMK,Lalgudi,Tiruchirappalli,Delta,GEN
143,None Of The Above,NOTA,1200,79.23,NOTA,Lalgudi,Tiruchirappalli,Delta,GEN
143,U.JOHNSON,IND,304,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
143,K.KAMARAJ,Samaniya Makkal Nala Katchi,270,79.23,Samaniya Makkal Nala Katchi,Lalgudi,Tiruchirappalli,Delta,GEN
143,ANBIL K.THANGAMANI,IND,247,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
143,R.SILAMBARASAN,Anna MGR Dravida Makkal Kalgam,138,79.23,Anna MGR Dravida Makkal Kalgam,Lalgudi,Tiruchirappalli,Delta,GEN
143,P.NAMBIRAJAN,Puthiya Tamilagam,124,79.23,Puthiya Tamilagam,Lalgudi,Tiruchirappalli,Delta,GEN
143,K.DHARMARAJ,IND,120,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
143,A.ANANDHKUMAR,IND,96,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
143,VEERAN.MUTHUKUMAR,SHS,65,79.23,SHS,Lalgudi,Tiruchirappalli,Delta,GEN
143,P.M.SAHADEVAN,IND,65,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
143,K.ANANTHABABU,IND,57,79.23,IND,Lalgudi,Tiruchirappalli,Delta,GEN
144,S. KATHIRAVAN,DMK,116334,79.63,DMK,Manachanallur,Tiruchirappalli,Delta,GEN
144,M. PARANJOTHI,AIADMK,56716,79.63,AIADMK,Manachanallur,Tiruchirappalli,Delta,GEN
144,Dr. KRISHNASAMY. V,NTK,14443,79.63,NTK,Manachanallur,Tiruchirappalli,Delta,GEN
144,R. SAMSON,MNM,1996,79.63,MNM,Manachanallur,Tiruchirappalli,Delta,GEN
144,M. RAJASEKHARN,AMMK,1631,79.63,AMMK,Manachanallur,Tiruchirappalli,Delta,GEN
144,None Of The Above,NOTA,1067,79.63,NOTA,Manachanallur,Tiruchirappalli,Delta,GEN
144,V.M. SELVARAJ,IND,577,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,P. RAJARAM,IND,482,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,V. INDIRANI,BSP,451,79.63,BSP,Manachanallur,Tiruchirappalli,Delta,GEN
144,C. ARULMANI,Akila India Vallalar Peravai,379,79.63,Akila India Vallalar Peravai,Manachanallur,Tiruchirappalli,Delta,GEN
144,T. RENGARAJ,Tamil Nadu Ilangyar Katchi,240,79.63,Tamil Nadu Ilangyar Katchi,Manachanallur,Tiruchirappalli,Delta,GEN
144,K.R.ELAIYARAJA,IND,237,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,V. RAJU,IND,231,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,V. GOPALAKRISHNAN,IND,206,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,P. NEELAMEGAM,IND,192,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,S. PUGAZHENTHI,IND,168,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,R. SUDHA,IND,161,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,M. DHINAKARAN,Puthiya Tamilagam,158,79.63,Puthiya Tamilagam,Manachanallur,Tiruchirappalli,Delta,GEN
144,R. RAJASEHAR,IND,137,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,P. JAGADEESAN,My India Party,112,79.63,My India Party,Manachanallur,Tiruchirappalli,Delta,GEN
144,K. RAJINIKANTH,IND,110,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,P. RAMALINGAM,IND,109,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,K. GURUNATHAN,Samaniya Makkal Nala Katchi,103,79.63,Samaniya Makkal Nala Katchi,Manachanallur,Tiruchirappalli,Delta,GEN
144,V. MUTHUSAMY,IND,100,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,S. ROHINI,Makkal Munnetra Peravai,91,79.63,Makkal Munnetra Peravai,Manachanallur,Tiruchirappalli,Delta,GEN
144,N. MOHAN,IND,91,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,K. MANIMARABOOPATHI,IND,61,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,S. MANOJ KUMAR,IND,55,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,A.C. MANOHARAN,IND,43,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
144,P. MACHAVALLAVAN,IND,38,79.63,IND,Manachanallur,Tiruchirappalli,Delta,GEN
145,N. Thiyagarajan,DMK,90624,75.98,DMK,Musiri,Tiruchirappalli,Delta,GEN
145,M. Selvarasu,AIADMK,63788,75.98,AIADMK,Musiri,Tiruchirappalli,Delta,GEN
145,Sridevi Ilangovan,NTK,14311,75.98,NTK,Musiri,Tiruchirappalli,Delta,GEN
145,Kumar.K.S,DMDK,3182,75.98,DMDK,Musiri,Tiruchirappalli,Delta,GEN
145,S. Gokul,MNM,2499,75.98,MNM,Musiri,Tiruchirappalli,Delta,GEN
145,None Of The Above,NOTA,1092,75.98,NOTA,Musiri,Tiruchirappalli,Delta,GEN
145,N. Sivakumar,IND,513,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,T. Senthil Kumar,IND,497,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,T. Periyathambi,IND,463,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,V. Bernardshaw,BSP,458,75.98,BSP,Musiri,Tiruchirappalli,Delta,GEN
145,Shanmugam,IND,363,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,N. Saminathan,IND,317,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,R. Michael,IND,297,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,Gautham. S,RSPS,253,75.98,RSPS,Musiri,Tiruchirappalli,Delta,GEN
145,Devanur Karthick,IND,227,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,"A.Chandran. M.Sc.,",IND,175,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,V. Natarajan,IND,164,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,"P. Loganathan. M.sc.,",IND,161,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,D. Dharmalingam,Samaniya Makkal Nala Katchi,110,75.98,Samaniya Makkal Nala Katchi,Musiri,Tiruchirappalli,Delta,GEN
145,N. Aravan,IND,108,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
145,R. Anandhan,IND,104,75.98,IND,Musiri,Tiruchirappalli,Delta,GEN
146,S.STALINKUMAR,DMK,87786,76.63,DMK,Thuraiyur,Tiruchirappalli,Delta,SC
146,T.INDRAGANDHI,AIADMK,65715,76.63,AIADMK,Thuraiyur,Tiruchirappalli,Delta,SC
146,R.TAMILZHSELVI,NTK,13158,76.63,NTK,Thuraiyur,Tiruchirappalli,Delta,SC
146,T.N. YUVARAJAN,MNM,2528,76.63,MNM,Thuraiyur,Tiruchirappalli,Delta,SC
146,K.SUBRAMANIAN,AMMK,2435,76.63,AMMK,Thuraiyur,Tiruchirappalli,Delta,SC
146,None Of The Above,NOTA,1594,76.63,NOTA,Thuraiyur,Tiruchirappalli,Delta,SC
146,S.ESWARAMOORTHY,BSP,867,76.63,BSP,Thuraiyur,Tiruchirappalli,Delta,SC
146,K.GUNASEKARAN,Puthiya Tamilagam,541,76.63,Puthiya Tamilagam,Thuraiyur,Tiruchirappalli,Delta,SC
146,S.KARUPPIAH,IND,320,76.63,IND,Thuraiyur,Tiruchirappalli,Delta,SC
146,SRINIVASAN J,IND,317,76.63,IND,Thuraiyur,Tiruchirappalli,Delta,SC
146,K.SUNDARRAJ,IND,230,76.63,IND,Thuraiyur,Tiruchirappalli,Delta,SC
146,K.JAYAKKANNAN,Tamizhaga Murpokku Makkal Katchi,166,76.63,Tamizhaga Murpokku Makkal Katchi,Thuraiyur,Tiruchirappalli,Delta,SC
146,A.SEERANGAN,IND,119,76.63,IND,Thuraiyur,Tiruchirappalli,Delta,SC
146,M.MALARMANNAN,Samaniya Makkal Nala Katchi,100,76.63,Samaniya Makkal Nala Katchi,Thuraiyur,Tiruchirappalli,Delta,SC
147,"PRABHAHARAN, M.",DMK,122090,78.2,DMK,Perambalur,Perambalur,Central,SC
147,"THAMIZHSELVAN, R.",AIADMK,91056,78.2,AIADMK,Perambalur,Perambalur,Central,SC
147,"MAHESHWARI, M.",NTK,18673,78.2,NTK,Perambalur,Perambalur,Central,SC
147,"RAJENDRAN, K.",DMDK,2932,78.2,DMDK,Perambalur,Perambalur,Central,SC
147,None Of The Above,NOTA,1884,78.2,NOTA,Perambalur,Perambalur,Central,SC
147,"SASIKALA, M.",IJK,1080,78.2,IJK,Perambalur,Perambalur,Central,SC
147,"RADHIKA, T.",Puthiya Tamilagam,1003,78.2,Puthiya Tamilagam,Perambalur,Perambalur,Central,SC
147,"RAJENDRAN, K.",BSP,520,78.2,BSP,Perambalur,Perambalur,Central,SC
147,"GUNASEKARAN, A.",NCP,409,78.2,NCP,Perambalur,Perambalur,Central,SC
147,"SATHISH, S.",IND,379,78.2,IND,Perambalur,Perambalur,Central,SC
148,"SIVASANKAR, S.S.",DMK,103922,80.05,DMK,Kunnam,Perambalur,Central,GEN
148,"RAMACHANDRAN, R.T.",AIADMK,97593,80.05,AIADMK,Kunnam,Perambalur,Central,GEN
148,"ARUL, P.",NTK,9354,80.05,NTK,Kunnam,Perambalur,Central,GEN
148,"KAARTHIKEYAN, S.",AMMK,2118,80.05,AMMK,Kunnam,Perambalur,Central,GEN
148,"SELVARAJU, R.",IND,977,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"BALAMURUGAN, S.",IND,934,80.05,IND,Kunnam,Perambalur,Central,GEN
148,None Of The Above,NOTA,753,80.05,NOTA,Kunnam,Perambalur,Central,GEN
148,"SATHIK BASHA, A.S.",MNM,739,80.05,MNM,Kunnam,Perambalur,Central,GEN
148,"PRAKASH, M.R.",IND,604,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"PANDIYAN, S.",BSP,494,80.05,BSP,Kunnam,Perambalur,Central,GEN
148,"VINOTHKUMAR, M.",IND,451,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"PUGALENTHI, Dr.S.",IND,366,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"GOWTHAMAN, V.",IND,336,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"SURESHKUMAR, S.",IND,269,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"RAVANAN, M.",New Generation People’s Party,187,80.05,New Generation People’s Party,Kunnam,Perambalur,Central,GEN
148,"SELVAM, J.",IND,174,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"MANIKANDAN, K.",IND,152,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"ARUL, G.",IND,123,80.05,IND,Kunnam,Perambalur,Central,GEN
148,KALAIYARASI SARAVANAN,IND,90,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"MATHIYAZHAGAN, S.",IND,87,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"KALAISELVI, J.",IND,68,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"KATHIRAVAN, C.",IND,48,80.05,IND,Kunnam,Perambalur,Central,GEN
148,"MUTHAMILSELVAN, D.",IND,40,80.05,IND,Kunnam,Perambalur,Central,GEN
149,CHINNAPPA K,DMK,103975,84.54,DMK,Ariyalur,Ariyalur,Central,GEN
149,RAJENDRAN S,AIADMK,100741,84.54,AIADMK,Ariyalur,Ariyalur,Central,GEN
149,SUGUNA KUMAR,NTK,12346,84.54,NTK,Ariyalur,Ariyalur,Central,GEN
149,DURAI.MANIVEL,AMMK,2044,84.54,AMMK,Ariyalur,Ariyalur,Central,GEN
149,None Of The Above,NOTA,1386,84.54,NOTA,Ariyalur,Ariyalur,Central,GEN
149,THANGA. SHANMUGA SUNDARAM,New Generation People’s Party,1037,84.54,New Generation People’s Party,Ariyalur,Ariyalur,Central,GEN
149,JAWAHAR P,IJK,905,84.54,IJK,Ariyalur,Ariyalur,Central,GEN
149,RAMESH K,IND,767,84.54,IND,Ariyalur,Ariyalur,Central,GEN
149,RAVICHANDRAN S,IND,632,84.54,IND,Ariyalur,Ariyalur,Central,GEN
149,MANIKANNAN M,IND,540,84.54,IND,Ariyalur,Ariyalur,Central,GEN
149,SAVARIANANDHAM V,BSP,486,84.54,BSP,Ariyalur,Ariyalur,Central,GEN
149,SIVATHASAN V,IND,159,84.54,IND,Ariyalur,Ariyalur,Central,GEN
149,DEVA P,IND,133,84.54,IND,Ariyalur,Ariyalur,Central,GEN
149,KUMAR J,IND,74,84.54,IND,Ariyalur,Ariyalur,Central,GEN
150,KANNAN KA SO KA,DMK,99529,80.38,DMK,Jayankondam,Ariyalur,Central,GEN
150,BALU K,PMK,94077,80.38,PMK,Jayankondam,Ariyalur,Central,GEN
150,MAHALINGAM NEELA,NTK,9956,80.38,NTK,Jayankondam,Ariyalur,Central,GEN
150,SORNALATHA @ LATHA G,IJK,4700,80.38,IJK,Jayankondam,Ariyalur,Central,GEN
150,None Of The Above,NOTA,1861,80.38,NOTA,Jayankondam,Ariyalur,Central,GEN
150,SIVA J K,AMMK,1560,80.38,AMMK,Jayankondam,Ariyalur,Central,GEN
150,KESAVARAJAN V K,IND,1546,80.38,IND,Jayankondam,Ariyalur,Central,GEN
150,RAJKUMAR S,IND,947,80.38,IND,Jayankondam,Ariyalur,Central,GEN
150,NEELAMEGAM K,BSP,605,80.38,BSP,Jayankondam,Ariyalur,Central,GEN
150,NATARAJAN A,Anna Dravidar Kazhagam,418,80.38,Anna Dravidar Kazhagam,Jayankondam,Ariyalur,Central,GEN
150,SATHISHKUMAR R,IND,349,80.38,IND,Jayankondam,Ariyalur,Central,GEN
150,SAMUVEL MARTIN A,IND,312,80.38,IND,Jayankondam,Ariyalur,Central,GEN
150,SEDHURAMAN R,IND,258,80.38,IND,Jayankondam,Ariyalur,Central,GEN
150,SUDARVIZHI K,IND,250,80.38,IND,Jayankondam,Ariyalur,Central,GEN
151,"GANESAN,  C.V.",DMK,83726,76.3,DMK,Tittakudi,Cuddalore,Central,SC
151,"PERIYASAMY,  D.",BJP,62163,76.3,BJP,Tittakudi,Cuddalore,Central,SC
151,"KAMATCHI,  N.",NTK,10591,76.3,NTK,Tittakudi,Cuddalore,Central,SC
151,"UMANATH,  R.",DMDK,4142,76.3,DMDK,Tittakudi,Cuddalore,Central,SC
151,"PRABAKARAN,  R.",MNM,1745,76.3,MNM,Tittakudi,Cuddalore,Central,SC
151,"NATARAJAN,  M.",IND,1063,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,None Of The Above,NOTA,999,76.3,NOTA,Tittakudi,Cuddalore,Central,SC
151,"KARUPPAN,  M.",IND,944,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"AYYASAMY,  S.",IND,724,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"PALANIAMMAL,  P.",IND,601,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"RAVICHANDRAN,  P.",BSP,559,76.3,BSP,Tittakudi,Cuddalore,Central,SC
151,"SUMATHI,  S.",IND,238,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"ARULDOSS,  E.",Desiya Makkal Sakthi Katchi,221,76.3,Desiya Makkal Sakthi Katchi,Tittakudi,Cuddalore,Central,SC
151,"SEENUVASAN,  C.",IND,197,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"KAMARAJ,  K.",IND,141,76.3,IND,Tittakudi,Cuddalore,Central,SC
151,"KOLANJINATHAN,  V.",IND,130,76.3,IND,Tittakudi,Cuddalore,Central,SC
152,Radhakrishnan,INC,77064,77.02,INC,Vriddhachalam,Cuddalore,Central,GEN
152,Karthikeyan. J,PMK,76202,77.02,PMK,Vriddhachalam,Cuddalore,Central,GEN
152,Premalatha Vijayakant,DMDK,25908,77.02,DMDK,Vriddhachalam,Cuddalore,Central,GEN
152,N. Amutha,NTK,8642,77.02,NTK,Vriddhachalam,Cuddalore,Central,GEN
152,R. Kesavaperumal,Tamil Nadu Ilangyar Katchi,891,77.02,Tamil Nadu Ilangyar Katchi,Vriddhachalam,Cuddalore,Central,GEN
152,Stalin,IND,862,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,R. Parthasarathi,IJK,841,77.02,IJK,Vriddhachalam,Cuddalore,Central,GEN
152,None Of The Above,NOTA,761,77.02,NOTA,Vriddhachalam,Cuddalore,Central,GEN
152,S. Muruganantham,IND,527,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,Perumal,IND,485,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,A. Ayyasamy,BSP,468,77.02,BSP,Vriddhachalam,Cuddalore,Central,GEN
152,B. Arasi,RJD,405,77.02,RJD,Vriddhachalam,Cuddalore,Central,GEN
152,R. Saravanan,IND,398,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,G. Pichamuthu,Desiya Sirupanmayinar Makkal Iyakkam,323,77.02,Desiya Sirupanmayinar Makkal Iyakkam,Vriddhachalam,Cuddalore,Central,GEN
152,M. Anwar Basha,IND,300,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,Sathiyanathan,Anaithu Makkal Puratchi Katchi,273,77.02,Anaithu Makkal Puratchi Katchi,Vriddhachalam,Cuddalore,Central,GEN
152,K.P.Senthilmurugan,IND,270,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,C. Dhanasekar,IND,268,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,M. Sathiyaseelan,IND,261,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,S. Sadhasivam,IND,246,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,N. Radhika,IND,194,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,Sivasankar,New Generation People’s Party,179,77.02,New Generation People’s Party,Vriddhachalam,Cuddalore,Central,GEN
152,S. Mahaveer Chand,IND,175,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,K. Ravichandiran,IND,156,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,T. Veeramani,IND,148,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,Ramadoss  S,IND,115,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,A. Manikandan,IND,109,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,S. Radhakrishnan,IND,103,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,S. Aruljothi,IND,86,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
152,P. Ramasamy,IND,74,77.02,IND,Vriddhachalam,Cuddalore,Central,GEN
153,SABA.RAJENDRAN,DMK,75177,74.25,DMK,Neyveli,Cuddalore,Central,GEN
153,JAGAN.K,PMK,74200,74.25,PMK,Neyveli,Cuddalore,Central,GEN
153,RAMESH.K,NTK,7785,74.25,NTK,Neyveli,Cuddalore,Central,GEN
153,BAKTHARATCHAGAN.R,AMMK,2230,74.25,AMMK,Neyveli,Cuddalore,Central,GEN
153,None Of The Above,NOTA,1171,74.25,NOTA,Neyveli,Cuddalore,Central,GEN
153,ILANGOVAN.R,IJK,1011,74.25,IJK,Neyveli,Cuddalore,Central,GEN
153,RAJENDRAN .B,IND,556,74.25,IND,Neyveli,Cuddalore,Central,GEN
153,VADUGANATHAN.R,IND,519,74.25,IND,Neyveli,Cuddalore,Central,GEN
153,KANAGARAJI.C,BSP,455,74.25,BSP,Neyveli,Cuddalore,Central,GEN
153,DHILIBAN.U,IND,392,74.25,IND,Neyveli,Cuddalore,Central,GEN
153,DHANASEKARAN.S,IND,334,74.25,IND,Neyveli,Cuddalore,Central,GEN
153,DHURGA.K,IND,209,74.25,IND,Neyveli,Cuddalore,Central,GEN
153,BOOBALAN.E,IND,91,74.25,IND,Neyveli,Cuddalore,Central,GEN
154,VELMURUGAN.T,DMK,93801,79.6,DMK,Panruti,Cuddalore,Central,GEN
154,RAJENDRAN.R,AIADMK,89104,79.6,AIADMK,Panruti,Cuddalore,Central,GEN
154,SUBHASHINI.R,NTK,6547,79.6,NTK,Panruti,Cuddalore,Central,GEN
154,SIVAKOZHUNDU.P,DMDK,3362,79.6,DMDK,Panruti,Cuddalore,Central,GEN
154,JAYLANI,MNM,1670,79.6,MNM,Panruti,Cuddalore,Central,GEN
154,None Of The Above,NOTA,1323,79.6,NOTA,Panruti,Cuddalore,Central,GEN
154,VELMURUGAN.K,IND,418,79.6,IND,Panruti,Cuddalore,Central,GEN
154,ARULKUMAR.R,IND,159,79.6,IND,Panruti,Cuddalore,Central,GEN
